Restaurant Name,Restaurant Area,Restaurant Rating,Restaurant Review,Latitude,Longitude,Website,Restaurant Address,Price for 2,Additional Info,Province,City,District/Kecamatan,Delivery Service,Place Type,Cuisine Regionality,Cuisines,alkoholtersedia,areamerokok,bawapulangtersedia,brunch,buffet,dessertsandbakes,didalamruangan,hanyabawapulang,hanyabir,hanyauntukreservasimeja,hanyawinedanbir,kehidupanmalam,liveentertainment,livemusic,makandengangrup,makanmewah,menyediakancocktail,parkirgratis,parkirvalettersedia,prasmanan,ramahuntukanak,ramahvegetarian,reservasimejadirekomendasikan,rooftop,ruangpribaditersedia,ruangsholat,sarapan,tempatdudukdiluar,wifitersedia
Mie Bagan Yu Tek,Cengkareng,3.4,23,-6.132192,106.71723200000001,https://www.zomato.com/id/jakarta/mie-bagan-yu-tek-1-cengkareng,"Ruko Taman Surya 3, Blok J1 No. 19, Jl. Taman Surya 3, Cengkareng, Jakarta",80000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Kalideres,No,['Quick Bites'],"['Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rujak Shangai Encim,Kota,3.0,5,-6.140827,106.81321100000001,https://www.zomato.com/id/jakarta/rujak-shangai-encim-kota,"Pancoran Chinatown Point, Lantai 2, Jl. Pancoran No. 42A, Kota, Jakarta",70000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Tamansari,No,['Food Court'],['Indonesia'],['Snacks'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kedai Bang Vian Setu Babakan,Jagakarsa,3.5,15,-6.345437,106.82112,https://www.zomato.com/id/jakarta/kedai-bang-vian-setu-babakan-jagakarsa,"Jl. Srengseng Sawah No. 25, Jagakarsa, Jakarta",100000,"['Bawa Pulang Tersedia', 'Ruang Sholat', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Jagakarsa,No,['Quick Bites'],['Betawi'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Area 9 Coffee,Pondok Bambu,3.6,4,-6.2287405093,106.892111823,https://www.zomato.com/id/jakarta/area-9-coffee-pondok-bambu,"Jl. Cipinang Muara I No.9, Pondok Bambu, Jakarta",60000,"['Bawa Pulang Tersedia', 'Desserts and Bakes', 'Di dalam ruangan']",DKI Jakarta,Jakarta Timur,Duren Sawit,No,['Kafe'],"['No Region', 'Indonesia']","['Kopi', 'Minuman', 'Makanan Jalanan']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilik Kopi,SCBD,2.9,5,-6.226917705499999,106.80835682899999,https://www.zomato.com/id/jakarta/bilik-kopi-scbd,"Equity Tower, Lantai Lower Ground, Jl. Jenderal Sudirman, SCBD, Jakarta",100000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Kafe'],['No Region'],"['Tea', 'Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bang Mamat Soto Santan,Serpong Utara,3.3,6,-6.239234,106.65218,https://www.zomato.com/id/jakarta/bang-mamat-soto-santan-serpong-utara-tangerang,"Ruko Pasar 8, Jl. Alam Utama, Serpong Utara, Tangerang",70000,['Tempat duduk di luar'],Banten,Tangerang Selatan,Serpong Utara,No,['Quick Bites'],['Indonesia'],['Soto'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rumah Makan 88,Bendungan Hilir,3.8,8,-6.211103475700001,106.81254409200001,https://www.zomato.com/id/jakarta/rumah-makan-88-bendungan-hilir,"Jl. Bendungan Hilir Raya, Bendungan Hilir, Jakarta",60000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Quick Bites'],['Padang'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kantin JS,Tanjung Duren,3.2,27,-6.1750843102,106.788610406,https://www.zomato.com/id/jakarta/kantin-js-tanjung-duren,"Apartemen Mediterania, Tower D, Jl. Tanjung Duren Raya, Tanjung Duren, Jakarta",80000,"['Sarapan', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Pesan Antar', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Barat,Grogol Petamburan,Yes,['Casual Dining'],"['Jawa', 'Indonesia']",['Soto'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Al Kabsa,Bendungan Hilir,3.4,13,-6.2094692637,106.810575015,https://www.zomato.com/id/jakarta/al-kabsa-bendungan-hilir,"Jl. Danau Toba, Blok F3 No. 8, Bendungan Hilir, Jakarta",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Pesan Antar']",DKI Jakarta,Jakarta Pusat,Tanah Abang,Yes,['Quick Bites'],['Arab'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roti Soek Padjadjaran,Bogor Utara,3.5,11,-6.570188000000001,106.809004,https://www.zomato.com/id/jakarta/roti-soek-padjadjaran-bogor-utara-bogor,"Jl. Raya Pajajaran No. 21, Bogor Utara, Bogor",40000,"['Bawa Pulang Tersedia', 'Desserts and Bakes', 'Sarapan', 'Di dalam ruangan']",Jawa Barat,Bogor Kota,Bogor Utara,No,['Toko Kue & Roti'],['Indonesia'],['Kue & Roti'],0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shoga Sushi,Bekasi Selatan,3.6,7,-6.259531,106.96973100000001,https://www.zomato.com/id/jakarta/shoga-sushi-bekasi-selatan-bekasi,"Grand Galaxy City, Jl. Taman Aster Raya, Blok M1 No. 6, Bekasi Selatan, Bekasi",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Jawa Barat,Bekasi Kota,Bekasi Selatan,No,['Quick Bites'],['Jepang'],['Sushi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hainan & Co,Kuningan,3.4,9,-6.218709844,106.83512292799999,https://www.zomato.com/id/jakarta/hainan-co-kuningan,"Epicentrum Walk, Lantai 1, Eat & Eat, Jl. HR. Rasuna Said, Kuningan, Jakarta",100000,"['Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Setiabudi,No,['Food Court'],['Chinese'],['Kopi'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pondok D'Lish 68,Tebet,3.6,18,-6.2370220000000005,106.847059,https://www.zomato.com/id/jakarta/pondok-dlish-68-tebet,"Jl. Tebet Barat Dalam Raya No. 68, Tebet, Jakarta",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Tebet,No,['Quick Bites'],['Indonesia'],['Seafood'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pempek Palembang Sumatera,Kuningan,2.8,7,-6.2240966634,106.826747059,https://www.zomato.com/id/jakarta/pempek-palembang-sumatera-kuningan,"Mall Ambassador, Lantai 4, Food District, Jl. Prof Dr Satrio, Kuningan, Jakarta",40000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Pesan Antar']",DKI Jakarta,Jakarta Selatan,Setiabudi,Yes,['Food Court'],['Palembang'],['Pempek'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayam Bakar Taliwang,Kalimalang,3.1,7,-6.247484,106.917077,https://www.zomato.com/id/jakarta/ayam-bakar-taliwang-kalimalang,"Taman Kuliner, Jl. Inspeksi Kalimalang No. 23, Kalimalang, Jakarta",80000,"['Bawa Pulang Tersedia', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Timur,Duren Sawit,No,['Food Court'],"['Jawa', 'Indonesia', 'Bali']",['Ayam'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kopi Koh Lemu,Melawai,3.6,8,-6.245059470599999,106.80021163,https://www.zomato.com/id/jakarta/kopi-koh-lemu-melawai,"Blok M Square, Lantai Ground, Jl. Melawai Raya, Melawai, Jakarta",120000,"['Bawa Pulang Tersedia', 'Area Merokok', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Quick Bites'],['No Region'],"['Tea', 'Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kozza Pizza Cone,Pamulang,3.1,7,-6.336861815800001,106.735158339,https://www.zomato.com/id/jakarta/kozza-pizza-cone-pamulang-tangerang,"Jl. Pamulang Permai, Blok I Blok A.16/13, Pamulang, Tangerang",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Area Merokok', 'Pesan Antar']",Banten,Tangerang Selatan,Pamulang,Yes,['Quick Bites'],['Indonesia'],['Pizza'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurame Sableng,Medan Satria,2.8,10,-6.1919085815,106.973995305,https://www.zomato.com/id/jakarta/gurame-sableng-medan-satria,"Jl. Harapan Indah, Medan Satria, Bekasi",100000,"['Live Music', 'Bawa Pulang Tersedia', 'Wifi Tersedia', 'Tempat duduk di luar']",Jawa Barat,Bekasi Kota,Medan Satria,No,['Quick Bites'],"['Jawa', 'Medan', 'Indonesia']",['Seafood'],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Empal Gentong Ibu Dian,Cempaka Putih,3.7,7,-6.176124,106.87071599999999,https://www.zomato.com/id/jakarta/empal-gentong-ibu-dian-cempaka-putih,"Jl. Cempaka Putih Raya No. 107, Cempaka Putih, Jakarta",60000,"['Brunch', 'Ruang Pribadi Tersedia', 'Sarapan', 'Di dalam ruangan', 'Area Merokok', 'Ramah untuk Difabel']",DKI Jakarta,Jakarta Pusat,Cempaka Putih,No,['Quick Bites'],['Indonesia'],['Kopi'],0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Athome Kofe,Gandaria,3.1,8,-6.24705,106.784849,https://www.zomato.com/id/jakarta/athome-kofe-gandaria,"Jl. Duku Raya No. 29, Gandaria, Jakarta",50000,"['Bawa Pulang Tersedia', 'Tempat duduk di luar', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Lama,No,['Kafe'],['Indonesia'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kaniwa Coffee,Melawai,3.4,8,-6.2443019098,106.801090054,https://www.zomato.com/id/jakarta/kaniwa-coffee-melawai,"Jl. Sultan Hasanuddin Dalam No. 28, Melawai, Jakarta",100000,"['Tempat duduk di luar', 'Di dalam ruangan', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Kafe'],['No Region'],"['Desserts', 'Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sop Djakarta Soenda,Cipondoh,3.2,7,-6.194294815399999,106.675571054,https://www.zomato.com/id/jakarta/sop-djakarta-soenda-cipondoh-tangerang,"Jl. KH. Hasyim Ashari No. 23, Cipondoh, Tangerang",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Area Merokok']",Banten,Tangerang Kota,Cipondoh,No,['Quick Bites'],['Sunda'],['Makanan Sehat'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe One,Tebet,3.7,46,-6.224194000000001,106.839869,https://www.zomato.com/id/jakarta/cafe-one-tebet,"Wyndham Casablanca Jakarta, Jl. Casablanca Kav 18, Tebet, Jakarta",300000,"['Ramah untuk Anak', 'Alkohol Tersedia', 'Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Wifi Tersedia', 'Buffet']",DKI Jakarta,Jakarta Selatan,Tebet,No,"['Casual Dining', 'Kafe']","['No Region', 'Barat', 'Asia']",['Kopi'],1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
The Nest Food Hall & Grill,Kuningan,3.4,9,-6.2134239613,106.835373044,https://www.zomato.com/id/jakarta/the-nest-food-hall-grill-kuningan,"Lumina Tower, Lantai Mezzanine, Jl. Kuningan Utama, Kuningan, Jakarta",350000,"['Wifi Tersedia', 'Reservasi meja direkomendasikan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Setiabudi,No,['Casual Dining'],"['Barat', 'Indonesia']",['Grill House'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Kopi Kitu,Bogor Barat,3.6,6,-6.594303,106.77776999999999,https://www.zomato.com/id/jakarta/kopi-kitu-5-bogor-barat-bogor,"Jl. Mayjen Ishak Djuarsa No. 44, Bogor Barat, Bogor 16118",100000,"['Tempat duduk di luar', 'Di dalam ruangan', 'Ruang Sholat', 'Area Merokok', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Jawa Barat,Bogor Kota,Bogor Barat,Yes,['Kafe'],"['No Region', 'Indonesia']","['Kopi', 'Snacks', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Half Coffee,Beji,3.6,8,-6.3736368379,106.832375004,https://www.zomato.com/id/jakarta/half-coffee-beji-depok,"Ruko Veneta, Lantai 3, Jl. Margonda Raya No. 349, Beji, Depok",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Jawa Barat,Depok,Beji,No,['Kafe'],['No Region'],"['Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nasi Timbel M. Djojo,Pondok Indah,2.9,18,-6.2512192355,106.781393252,https://www.zomato.com/id/jakarta/nasi-timbel-m-djojo-pondok-indah,"Jl. Sultan Iskandar Muda No. 9CD, Pondok Indah, Jakarta",150000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Lama,No,['Casual Dining'],"['Sunda', 'Indonesia']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Edut Dut Risoles,Serpong,3.7,24,-6.3235529999999995,106.68936299999999,https://www.zomato.com/id/jakarta/edut-dut-risoles-serpong,"Jl. Kencana Loka No. 5, Serpong, Tangerang",30000,"['Bawa Pulang Tersedia', 'Sarapan', 'Pesan Antar']",Banten,Tangerang Selatan,Serpong,Yes,['Kaki Lima'],['Indonesia'],['Makanan Jalanan'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Janji Manis Coffee,Fatmawati,3.0,6,-6.271047,106.80840500000001,https://www.zomato.com/id/jakarta/janji-manis-coffee-fatmawati,"Jl. Pangeran Antasari No. 9B, Fatmawati, Jakarta",60000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Cilandak,No,['Toko Minuman'],['No Region'],"['Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lagoon Cafe - The Sultan Hotel Jakarta,Senayan,3.3,27,-6.2166496926,106.81009624100001,https://www.zomato.com/id/jakarta/lagoon-cafe-the-sultan-hotel-jakarta-senayan,"The Sultan Hotel Jakarta, Jl. Gatot Subroto, Senayan, Jakarta",400000,"['Sarapan', 'Di dalam ruangan', 'Hanya Wine dan Bir', 'Reservasi meja direkomendasikan', 'Wifi Tersedia', 'Buffet']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,"['Casual Dining', 'Kafe']","['Asia', 'No Region', 'Barat']",['Kopi'],0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Putra Minang,Blok M,3.6,6,-6.2415422863,106.78999174299999,https://www.zomato.com/id/jakarta/putra-minang-blok-m,"Jl. Kyai Maja No. 53E, Blok M, Jakarta",100000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Quick Bites'],"['Sumatera', 'Padang']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sate Ayam & Kambing Megaria,Cikini,3.7,48,-6.199872,106.84368799999999,https://www.zomato.com/id/jakarta/sate-ayam-kambing-megaria-cikini,"Metropole 21, Jl. Pegangsaan Timur No. 21, Cikini, Jakarta",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Menteng,No,['Quick Bites'],['Indonesia'],"['Ayam', 'Satay', 'Meat']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tare Buri,Melawai,3.6,11,-6.2456250575,106.798238195,https://www.zomato.com/id/jakarta/tare-buri-melawai,"Jl. Melawai VI 15, Lantai 1, Melawai, Jakarta",150000,"['Hanya Bawa Pulang', 'Wifi Tersedia', 'Area Merokok']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Quick Bites'],['Jepang'],['Kopi'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bench's Sport Bar & Kitchen,Serpong Utara,3.5,5,-6.247698000000001,106.625555,https://www.zomato.com/id/jakarta/benchs-sport-bar-kitchen-serpong-utara-tangerang,"Eat and Chat, Jl. Gading Serpong Boulevard No. 19, Serpong Utara, Tangerang",300000,"['Alkohol Tersedia', 'Di dalam ruangan', 'Live Music', 'Live Entertainment', 'Area Merokok', 'Karaoke', 'Bawa Pulang Tersedia', 'Kehidupan Malam']",Banten,Tangerang Kabupaten,Kelapa Dua,No,['Bar'],"['Indonesia', 'Itali', 'Barat']",['Kopi'],1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuali,Palmerah,3.0,10,-6.200489,106.786574,https://www.zomato.com/id/jakarta/kuali-palmerah,"Jl. KH. Syahdan No. 2E, Palmerah, Jakarta",60000,"['Bawa Pulang Tersedia', 'Area Merokok', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Palmerah,No,['Quick Bites'],['Asia'],['Kopi'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sotomie Mamaku,Kelapa Gading,3.1,7,-6.1702733249,106.900995634,https://www.zomato.com/id/jakarta/sotomie-mamaku-1-kelapa-gading,"Jl. Summagung III, Blok N No. 12, Kelapa Gading, Jakarta",50000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Kelapa Gading,No,['Quick Bites'],['Indonesia'],"['Bakmi', 'Soto']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Harmoni Square - Grand Mercure,Hayam Wuruk,3.1,15,-6.159961,106.82006499999999,https://www.zomato.com/id/jakarta/harmoni-square-grand-mercure-hayam-wuruk,"Grand Mercure, Jl. Hayam Wuruk No. 36 - 37, Hayam Wuruk, Jakarta",250000,"['Alkohol Tersedia', 'Sarapan', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Bawa Pulang Tersedia', 'Wifi Tersedia', 'Buffet']",DKI Jakarta,Jakarta Pusat,Gambir,No,['Casual Dining'],"['Amerika', 'Thai', 'Itali', 'Chinese']",['Ayam'],1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Nasi Bakar Tacose,Kec. Tangerang,2.9,7,-6.193283999999999,106.635144,https://www.zomato.com/id/jakarta/nasi-bakar-tacose-kec-tangerang,"Tangerang City Business Park, Food Arcade, Jl. Jendral Sudirman, Kec. Tangerang, Tangerang",125000,['Tempat duduk di luar'],Banten,Tangerang Kota,Tangerang,No,['Quick Bites'],['Indonesia'],['Kopi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bakmi Mantoel,Muara Karang,3.2,8,-6.1154950882,106.779914349,https://www.zomato.com/id/jakarta/bakmi-mantoel-muara-karang,"Pasar Muara Karang, Jl. Muara Karang Raya, Muara Karang, Jakarta",60000,"['Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Penjaringan,No,['Quick Bites'],['Indonesia'],['Bakmi'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Nasi Goreng Militer,Cipondoh,2.9,18,-6.185871118300001,106.703090518,https://www.zomato.com/id/jakarta/nasi-goreng-militer-cipondoh-tangerang,"Ruko Newcastle, Jl. Green Lake City Boulevard Blok A No. 52, Cipondoh, Tangerang",60000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Banten,Tangerang Kota,Cipondoh,No,['Quick Bites'],['Indonesia'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Be Oak Coffee,Bekasi Utara,3.5,11,-6.2140745754,107.03644350100001,https://www.zomato.com/id/jakarta/be-oak-coffee-bekasi-utara-bekasi,"Vila Mutiara Gading 2, blok X1 No. 1, Bekasi Utara, Bekasi",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Wifi Tersedia', 'Area Merokok']",Jawa Barat,Bekasi Kabupaten,Tambun Utara,No,['Kafe'],['No Region'],"['Tea', 'Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kwetiau Sapi 89,Mangga Besar,3.3,6,-6.145869,106.81708300000001,https://www.zomato.com/id/jakarta/kwetiau-sapi-89-mangga-besar,"LTC Glodok, Lantai 2, Food Court, Jl. Hayam Wuruk No. 127, Hayam Wuruk, Jakarta",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Tamansari,No,['Food Court'],['Chinese'],['Meat'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nasi Goreng Gila Buana Mas Maulud,Serpong Utara,3.5,11,-6.256918,106.616543,https://www.zomato.com/id/jakarta/nasi-goreng-gila-buana-mas-maulud-serpong-utara,"Summarecon Digital Center Mall, Food Court, Lantai 1, Jl. Scientia Boulevard Gading, Serpong Utara, Tangerang",70000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Banten,Tangerang Kabupaten,Kelapa Dua,No,['Food Court'],['Indonesia'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NobuZen,Pluit,3.6,37,-6.1163398424,106.79042760200001,https://www.zomato.com/id/jakarta/nobuzen-pluit,"Pluit Village, Lantai 4, Jl. Pluit Indah Raya, Pluit, Jakarta",120000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Penjaringan,No,['Quick Bites'],['Jepang'],['Sushi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socius Coffee House,Fatmawati,3.4,5,-6.275393,106.800402,https://www.zomato.com/id/jakarta/socius-coffee-house-fatmawati,"Jl. Cipete Dalam No. 37 A, Fatmawati, Jakarta",50000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Cilandak,No,['Toko Minuman'],['No Region'],"['Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restoran Taman Saung Marga Jaya,Bekasi Selatan,3.0,4,-6.241297985599999,106.99463088,https://www.zomato.com/id/jakarta/restoran-taman-saung-marga-jaya-bekasi-selatan,"Jl. Kemakmuran, No. 39, Bekasi Selatan, Bekasi",200000,"['Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Live Music', 'Reservasi meja direkomendasikan', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Jawa Barat,Bekasi Kota,Bekasi Selatan,Yes,['Casual Dining'],['Sunda'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Venom Cafe,Karet,3.4,7,-6.2294520976999985,106.81993491899999,https://www.zomato.com/id/jakarta/venom-cafe-karet,"Lobby Wisma Argo Manunggal Jl. Gatot Subroto Kav . 22, RT.5/RW.4, Karet, Jakarta",300000,"['Alkohol Tersedia', 'Sarapan', 'Di dalam ruangan', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Setiabudi,No,['Kafe'],['No Region'],['Kopi'],1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1947 Indian Restaurant,Bendungan Hilir,3.9,8,-6.2125316988,106.812263801,https://www.zomato.com/id/jakarta/1947-indian-restaurant-bendungan-hilir,"Jl. Bendungan Hilir No. 35, Bendungan Hilir, Jakarta",200000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Casual Dining'],['India'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Suka Hati,Serpong,3.7,34,-6.3045800000000005,106.684821,https://www.zomato.com/id/jakarta/suka-hati-serpong-tangerang,"Ruko Pasar Modern BSD, No. R 68, Jl. Letnan Sutopo, Serpong, Tangerang",20000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",Banten,Tangerang Selatan,Serpong,No,['Quick Bites'],['Indonesia'],"['Desserts', 'Makanan Jalanan']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
